[[399.726]] 
RATE (RPS) =====================================: 1

[[364.543]] 
RATE (RPS) =====================================: 1

[[345.052]] 
RATE (RPS) =====================================: 1

[[380.676]] 
RATE (RPS) =====================================: 1

[[346.0]] 
RATE (RPS) =====================================: 1

[[351.314]] 
RATE (RPS) =====================================: 1

[[358.38]] 
RATE (RPS) =====================================: 1

[[386.825]] 
RATE (RPS) =====================================: 1

[[344.891]] 
RATE (RPS) =====================================: 1

[[346.879]] 
RATE (RPS) =====================================: 1

[[356.404, 345.07]] 
RATE (RPS) =====================================: 2

[[395.546, 386.236]] 
RATE (RPS) =====================================: 2

[[346.085, 345.86]] 
RATE (RPS) =====================================: 2

[[351.065, 348.904]] 
RATE (RPS) =====================================: 2

[[395.641, 379.642]] 
RATE (RPS) =====================================: 2

[[345.435, 343.551]] 
RATE (RPS) =====================================: 2

[[350.293, 354.026]] 
RATE (RPS) =====================================: 2

[[357.521, 346.135]] 
RATE (RPS) =====================================: 2

[[396.672, 397.689]] 
RATE (RPS) =====================================: 2

[[357.527, 355.74]] 
RATE (RPS) =====================================: 2

[[343.904, 352.881, 355.339, 351.369]] 
RATE (RPS) =====================================: 4

[[357.564, 359.293, 342.8, 346.755]] 
RATE (RPS) =====================================: 4

[[396.045, 383.222, 386.877, 382.169]] 
RATE (RPS) =====================================: 4

[[355.627, 359.581, 344.871, 348.792]] 
RATE (RPS) =====================================: 4

[[348.028, 342.905, 359.088, 350.297]] 
RATE (RPS) =====================================: 4

[[390.039, 381.756, 380.998, 378.453]] 
RATE (RPS) =====================================: 4

[[351.324, 346.095, 352.22, 354.876]] 
RATE (RPS) =====================================: 4

[[350.74, 348.914, 349.171, 347.453]] 
RATE (RPS) =====================================: 4

[[356.665, 341.688, 354.286, 349.162]] 
RATE (RPS) =====================================: 4

[[385.106, 384.029, 378.504, 380.068]] 
RATE (RPS) =====================================: 4

[[364.644, 354.785, 368.835, 349.711, 356.449, 357.006, 360.511, 347.217]] 
RATE (RPS) =====================================: 8

