[[427.473]] 
RATE (RPS) =====================================: 1

[[346.904]] 
RATE (RPS) =====================================: 1

[[347.833]] 
RATE (RPS) =====================================: 1

[[361.637]] 
RATE (RPS) =====================================: 1

[[376.783]] 
RATE (RPS) =====================================: 1

[[384.21]] 
RATE (RPS) =====================================: 1

[[369.23]] 
RATE (RPS) =====================================: 1

[[357.236]] 
RATE (RPS) =====================================: 1

[[356.345]] 
RATE (RPS) =====================================: 1

[[354.622]] 
RATE (RPS) =====================================: 1

[[355.04, 356.518]] 
RATE (RPS) =====================================: 2

[[360.745, 345.464]] 
RATE (RPS) =====================================: 2

[[402.65, 387.637]] 
RATE (RPS) =====================================: 2

[[377.54, 386.837]] 
RATE (RPS) =====================================: 2

[[404.071, 401.369]] 
RATE (RPS) =====================================: 2

[[353.35, 340.421]] 
RATE (RPS) =====================================: 2

[[363.667, 353.953]] 
RATE (RPS) =====================================: 2

[[417.763, 389.161]] 
RATE (RPS) =====================================: 2

[[384.858, 379.07]] 
RATE (RPS) =====================================: 2

[[357.714, 349.185]] 
RATE (RPS) =====================================: 2

[[350.572, 402.927, 384.912, 367.508]] 
RATE (RPS) =====================================: 4

[[378.088, 366.766, 352.038, 352.514]] 
RATE (RPS) =====================================: 4

[[350.681, 345.83, 343.916, 359.27]] 
RATE (RPS) =====================================: 4

[[345.639, 346.113, 347.978, 352.333]] 
RATE (RPS) =====================================: 4

[[381.837, 403.822, 395.794, 394.194]] 
RATE (RPS) =====================================: 4

[[367.406, 358.439, 368.57, 369.569]] 
RATE (RPS) =====================================: 4

[[363.783, 341.466, 339.211, 339.368]] 
RATE (RPS) =====================================: 4

[[406.434, 405.598, 386.943, 401.621]] 
RATE (RPS) =====================================: 4

[[433.531, 437.722, 410.778, 404.506]] 
RATE (RPS) =====================================: 4

[[434.369, 1396.58, 403.754, 392.026]] 
RATE (RPS) =====================================: 3

[[391.177, 426.149, 396.369, 391.173, 380.033, 376.8, 389.094, 391.044]] 
RATE (RPS) =====================================: 8

