[[437.414]] 
RATE (RPS) =====================================: 1

[[357.375]] 
RATE (RPS) =====================================: 1

[[344.469]] 
RATE (RPS) =====================================: 1

[[369.021]] 
RATE (RPS) =====================================: 1

[[348.297]] 
RATE (RPS) =====================================: 1

[[351.664]] 
RATE (RPS) =====================================: 1

[[367.442]] 
RATE (RPS) =====================================: 1

[[346.802]] 
RATE (RPS) =====================================: 1

[[342.114]] 
RATE (RPS) =====================================: 1

[[352.854]] 
RATE (RPS) =====================================: 1

[[350.834, 358.313]] 
RATE (RPS) =====================================: 2

[[369.905, 371.079]] 
RATE (RPS) =====================================: 2

[[381.33, 389.104]] 
RATE (RPS) =====================================: 2

[[376.086, 365.862]] 
RATE (RPS) =====================================: 2

[[380.412, 374.737]] 
RATE (RPS) =====================================: 2

[[360.073, 361.653]] 
RATE (RPS) =====================================: 2

[[370.338, 356.697]] 
RATE (RPS) =====================================: 2

[[359.389, 362.484]] 
RATE (RPS) =====================================: 2

[[363.018, 355.946]] 
RATE (RPS) =====================================: 2

[[386.657, 361.785]] 
RATE (RPS) =====================================: 2

[[375.09, 354.29, 360.124, 355.356]] 
RATE (RPS) =====================================: 4

[[351.722, 342.587, 345.606, 355.135]] 
RATE (RPS) =====================================: 4

[[352.692, 349.967, 347.31, 353.105]] 
RATE (RPS) =====================================: 4

[[368.98, 368.488, 370.711, 360.162]] 
RATE (RPS) =====================================: 4

[[345.72, 355.043, 359.115, 348.367]] 
RATE (RPS) =====================================: 4

[[349.22, 354.847, 348.884, 350.527]] 
RATE (RPS) =====================================: 4

[[398.319, 363.535, 359.432, 365.344]] 
RATE (RPS) =====================================: 4

[[395.892, 413.755, 385.176, 392.097]] 
RATE (RPS) =====================================: 4

[[347.339, 343.732, 354.897, 354.543]] 
RATE (RPS) =====================================: 4

[[345.022, 390.448, 384.367, 384.983]] 
RATE (RPS) =====================================: 4

[[366.365, 359.405, 348.741, 362.057, 355.297, 355.638, 342.776, 351.948]] 
RATE (RPS) =====================================: 8

